ID;GEST;NUM;Localisati;ADR_S;dep;ARRO;MODELE;NB;TYPE_ENP;CLASSEE;COMPTEUR;OUV_HIVER;SDF;EN_SERVICE;COMM;ADR_APUR;ARR;code;CFA;NUM1;LET;TYPV;LIBV;CLE;num_ox;ARRO1;QUA;A_BOIRE;Geo Shape;Geo Point
1256.0;DPA;77;Fontaine Jean Clos;Place Stalingrad;75.0;75019;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Non;accessible;pl Stalingrad;119;12.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.37023103543909, 48.88382989241747]}";48.8838298924,2.37023103544
536.0;DEVE;87;Parc floral - Patio 16;2 route de la Pyramide;75.0;75012;Fontaine ornementale;1.0;;;;;;;;2 route de la Pyramide;112;12.0;Z673;2;;RTE;PYRAMIDE;Z673-2;prob;0.0;0.0;0;"{""type"": ""Point"", ""coordinates"": [2.44192456693539, 48.83830686383263]}";48.8383068638,2.44192456694
2007.0;EDP;;"Place Pierre Riboulet  Face 24 Rue Brillat Savarin   ""FW Bleue""";;75.0;75013;Wallace;0.0;;;Oui;Non;;;;Place Pierre Riboulet  Face 24 Rue Brillat Savarin (FW Bleue);0;11.0;;;;;;;;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.349617062144487, 48.822070046040565]}";48.822070046,2.34961706214
973.0;DEVE;;Jardins de la Porte de Saint-Cloud;2 avenue Edouard Vaillant;75.0;75016;Borne-fontaine;5.0;Non;Non;Non;Non;Oui;Oui;;2 avenue Edouard Vaillant;116;4.0;3162;2;;AV;EDOUARD VAILLANT;3162-2;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.254412950736521, 48.83714849598664]}";48.837148496,2.25441295074
1017.0;DDEEES;;Marché Point du Jour;203 avenue de Versailles;75.0;75016;Borne marché;1.0;Non;Non;;;;;;203 avenue de Versailles;116;13.0;9706;203;;AV;VERSAILLES;9706-203;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.260051085425223, 48.838569398860585]}";48.8385693989,2.26005108543
1012.0;DDEEES;;Marché Point du Jour;11 rue Le Marois;75.0;75016;Borne marché;1.0;Non;Non;;;;;;11 rue Le Marois;116;13.0;5500;11;;RUE;LE MAROIS;5500-11;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.262025005516187, 48.839103202481645]}";48.8391032025,2.26202500552
976.0;DEVE;;Jardin de la Maison des Orphelins Apprentis d'Auteuil;40 rue La Fontaine;75.0;75016;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;40 rue La Fontaine;116;4.0;5249;40;;RUE;JEAN DE LA FONTAINE;5249-40;;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.271524669139471, 48.851499523072114]}";48.8514995231,2.27152466914
907.0;DDEEES;;Marché Saint-Charles;136 rue Saint Charles;75.0;75015;Borne marché;1.0;Non;Non;;;;;;136 rue Saint Charles;115;13.0;8513;136;;RUE;SAINT CHARLES;8513-136;;15.0;60.0;0;"{""type"": ""Point"", ""coordinates"": [2.282751616575536, 48.843630308392434]}";48.8436303084,2.28275161658
991.0;DEVE;;Parc de Passy;32 avenue du Président Kennedy;75.0;75016;Modèle spécifique;2.0;Non;Non;Non;Non;Oui;Oui;;32 avenue du President Kennedy;116;7.0;7801;32;;AV;PRESIDENT KENNEDY;7801-32;;16.0;62.0;1;"{""type"": ""Point"", ""coordinates"": [2.283165485643579, 48.85596173197485]}";48.855961732,2.28316548564
1015.0;DDEEES;;Marché Président Wilson;18 avenue du Président Wilson;75.0;75016;Borne marché;1.0;Non;Non;;;;;;18 avenue du President Wilson;116;13.0;7804;18;;AV;PRESIDENT WILSON;7804-18;;16.0;64.0;0;"{""type"": ""Point"", ""coordinates"": [2.29260517466042, 48.86459569469262]}";48.8645956947,2.29260517466
924.0;DDEEES;;Marché Lefèvbre;67-69 boulevard Lefevbre;75.0;75015;Borne marché;1.0;Non;Non;;;;;;67 bd Lefevbre;115;13.0;5469;67;;BD;LEFEBVRE;5469-67;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.293107228009298, 48.83088589565909]}";48.8308858957,2.29310722801
980.0;DEVE;;Jardins de l'Avenue Foch;Avenue Foch;75.0;75016;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;av Foch;116;4.0;3696;1;;AV;FOCH;3696-1;numnr;16.0;64.0;1;"{""type"": ""Point"", ""coordinates"": [2.284557725013874, 48.87270165965709]}";48.8727016597,2.28455772501
929.0;DDEEES;;Marché Lefèvbre;81 boulevard Lefevbre;75.0;75015;Borne marché;1.0;Non;Non;;;;;;81 bd Lefevbre;115;13.0;5469;81;;BD;LEFEBVRE;5469-81;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.294492816921997, 48.830439829352535]}";48.8304398294,2.29449281692
930.0;DDEEES;;Marché Lefèvbre;87 boulevard Lefevbre;75.0;75015;Borne marché;1.0;Non;Non;;;;;;87 bd Lefevbre;115;13.0;5469;87;;BD;LEFEBVRE;5469-87;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.295151752425247, 48.83022773616513]}";48.8302277362,2.29515175243
1094.0;DDEEES;;Marché Grenelle;95 boulevard de Grenelle;75.0;75015;Borne marché;1.0;Non;Non;;;;;;95 boulevard de Grenelle;115;13.0;4310;95;;BD;GRENELLE;4310-95;;15.0;59.0;0;"{""type"": ""Point"", ""coordinates"": [2.296297239629834, 48.84980326729535]}";48.8498032673,2.29629723963
836.0;DEVE;;Square Dupleix;26 rue Dupleix;75.0;75015;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;26 rue Dupleix;115;4.0;3006;26;;RUE;DUPLEIX;3006-26;;15.0;59.0;1;"{""type"": ""Point"", ""coordinates"": [2.296102146411201, 48.851466301726965]}";48.8514663017,2.29610214641
1065.0;DEVE;;jardins d'immeubles rue deTocqueville;89 rue de Tocqueville;75.0;75017;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;89 rue de Tocqueville;117;7.0;9330;89;;RUE;TOCQUEVILLE;9330-89;;17.0;66.0;1;"{""type"": ""Point"", ""coordinates"": [2.307197349955576, 48.887080674904304]}";48.8870806749,2.30719734996
740.0;DEVE;;Square Vercingétorix - Jonquilles;219 rue Vercingétorix;75.0;75014;Borne-fontaine;1.0;Non;Non;Non;;Oui;Oui;;219 rue Vercingetorix;114;4.0;9661;219;;RUE;VERCINGETORIX;9661-219;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.308076352134093, 48.830078483120054]}";48.8300784831,2.30807635213
896.0;DEVE;120;;58 rue de la Procession;75.0;75015;Fontaine ornementale;1.0;;;;;;;;58 rue de la Procession;115;12.0;7845;58;;RUE;PROCESSION;7845-58;;15.0;57.0;0;"{""type"": ""Point"", ""coordinates"": [2.307984583434432, 48.836973844250814]}";48.8369738443,2.30798458343
800.0;DVD;14/106;;15 Boulevard Georges Lafenestre;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;15 bd Georges Lafenestre;114;14.0;4135;15;;AV;GEORGES LAFENESTRE;4135-15;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.311333987266371, 48.82493979211877]}";48.8249397921,2.31133398727
772.0;DDEEES;;Marché Villemain;183 rue d'Alésia;75.0;75014;Borne marché;1.0;Non;Non;;;;;;183 rue d Alesia;114;13.0;0143;183;;RUE;ALESIA;0143-183;;14.0;56.0;0;"{""type"": ""Point"", ""coordinates"": [2.316870039054282, 48.83124094546944]}";48.8312409455,2.31687003905
825.0;DEVE;;Jardin Atlantique;1 Place des Cinq Martyrs du Lycée Buffon;75.0;75015;Borne-fontaine;3.0;Non;Non;Non;Non;Oui;Oui;;1 Place des Cinq Martyrs du Lycee Buffon;115;4.0;2048;1;;PL;CINQ MARTYRS DU LYCEE BUFFON;2048-1;;15.0;58.0;1;"{""type"": ""Point"", ""coordinates"": [2.317896191350854, 48.839657770541194]}";48.8396577705,2.31789619135
731.0;DEVE;;Square Jean Moulin;1 avenue Ernest-Reyer;75.0;75014;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;1 avenue Ernest Reyer;114;4.0;3354;1;;AV;ERNEST REYER;3354-1;;14.0;55.0;1;"{""type"": ""Point"", ""coordinates"": [2.318697499467962, 48.82398625376582]}";48.8239862538,2.31869749947
1092.0;DDEEES;;Marché Navier;53 rue Navier;75.0;75017;Borne marché;1.0;Non;Non;;;;;;53 rue Navier;117;13.0;6704;53;;RUE;NAVIER;6704-53;;17.0;68.0;0;"{""type"": ""Point"", ""coordinates"": [2.323531874900067, 48.89595737116411]}";48.8959573712,2.3235318749
796.0;DVD;14/130;;131 Avenue du Maine;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;131 Avenue du Maine;114;14.0;5922;131;;AV;MAINE;5922-131;;14.0;56.0;1;"{""type"": ""Point"", ""coordinates"": [2.324193353717976, 48.8349039710707]}";48.8349039711,2.32419335372
346.0;DVD;9/103;;Place de Budapest;75.0;75009;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl de Budapest;109;14.0;1362;1;;PL;BUDAPEST;1362-1;numnr;9.0;33.0;1;"{""type"": ""Point"", ""coordinates"": [2.327255982950372, 48.87758554347132]}";48.8775855435,2.32725598295
220.0;DDEEES;;Marché Raspail;76 boulevard Raspail;75.0;75006;Borne marché;1.0;Non;Non;;;;;;76 boulevard Raspail;106;13.0;8045;76;;BD;RASPAIL;8045-76;;6.0;23.0;0;"{""type"": ""Point"", ""coordinates"": [2.327726837449528, 48.84835475001101]}";48.84835475,2.32772683745
1203.0;DVD;18/129;;36 Rue de Leibnitz;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;36 Rue de Leibnitz;118;14.0;5488;36;;RUE;LEIBNIZ;5488-36;;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.334748142230719, 48.896305586427765]}";48.8963055864,2.33474814223
1150.0;DEVE;;Square de la Moskova;rue Angélique Compoint;75.0;75018;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;rue Angelique Compoint;118;7.0;0341;1;;RUE;ANGELIQUE COMPOINT;0341-1;numnr;18.0;69.0;1;"{""type"": ""Point"", ""coordinates"": [2.335856102152732, 48.89692429799831]}";48.896924298,2.33585610215
217.0;DEVE;;Fontaine Jacob;Rue Jacob;75.0;75006;Fontaine ornementale;1.0;;;Oui;Non;;;Transférée de la DPA en février 2016;Rue Jacob;106;12.0;4771;1;;RUE;JACOB;4771-1;numnr;6.0;24.0;0;"{""type"": ""Point"", ""coordinates"": [2.334397952727568, 48.85551533053549]}";48.8555153305,2.33439795273
330.0;DPA;49;Fontaine Pigalle;5 place Pigalle (face au);75.0;75009;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;5 pl Pigalle (face au);109;12.0;7483;5;;PL;PIGALLE;7483-5;;9.0;33.0;0;"{""type"": ""Point"", ""coordinates"": [2.337328798594477, 48.88213685328062]}";48.8821368533,2.33732879859
811.0;DVD;14/105;;30 Avenue Reille;75.0;75014;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;30 Avenue Reille;114;14.0;8105;30;;AV;REILLE;8105-30;;14.0;54.0;1;"{""type"": ""Point"", ""coordinates"": [2.339772387553384, 48.82457809453703]}";48.8245780945,2.33977238755
32.0;DVD;1/107;;9 Rue Coquillière;75.0;75001;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;9 Rue Coquilliere;101;14.0;2318;9;;RUE;COQUILLIERE;2318-9;;1.0;2.0;1;"{""type"": ""Point"", ""coordinates"": [2.342970372841291, 48.86356153295865]}";48.863561533,2.34297037284
41.0;DVD;2/123;;115 Rue Montmartre;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;115 Rue Montmartre;102;14.0;6513;115;;RUE;MONTMARTRE;6513-115;;2.0;7.0;1;"{""type"": ""Point"", ""coordinates"": [2.342998251043048, 48.86905329996997]}";48.8690533,2.34299825104
156.0;DPA;21;Fontaine Estrapade;1 place de l'Estrapade;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;1 place de l Estrapade;105;12.0;3376;1;;PL;ESTRAPADE;3376-1;;5.0;19.0;0;"{""type"": ""Point"", ""coordinates"": [2.344772440964847, 48.84527072834748]}";48.8452707283,2.34477244096
180.0;DDEEES;;Marché Maubert;47 qua boulevard Saint Germain;75.0;75005;Borne marché;1.0;Non;Non;;;;;;47 qua boulevard Saint Germain;105;13.0;8619;47;Q;BD;SAINT GERMAIN;8619-47Q;;5.0;20.0;0;"{""type"": ""Point"", ""coordinates"": [2.348270898134305, 48.849948574955896]}";48.849948575,2.34827089813
121.0;DVD;4/106;;10 rue d'Arcole;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;10 rue d Arcole;104;14.0;0423;10;;RUE;ARCOLE;0423-10;;4.0;16.0;1;"{""type"": ""Point"", ""coordinates"": [2.349372154308302, 48.854004287591685]}";48.8540042876,2.34937215431
160.0;DPA;17;Fontaine Bazeilles;1 rue de Bazeilles;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;1 rue de Bazeilles;105;12.0;0753;1;;RUE;BAZEILLES;0753-1;;5.0;18.0;0;"{""type"": ""Point"", ""coordinates"": [2.350050145235601, 48.83935402986028]}";48.8393540299,2.35005014524
170.0;DPA;16;Fontaine Bazeilles;5 rue de Bazeilles;75.0;75005;Fontaine ornementale;1.0;Non;Non;Oui;Non;;Oui;;5 rue de Bazeilles;105;12.0;0753;5;;RUE;BAZEILLES;0753-5;;5.0;18.0;0;"{""type"": ""Point"", ""coordinates"": [2.350529785991508, 48.83867786405263]}";48.8386778641,2.35052978599
711.0;DVD;13/113;;38 Rue Bobillot;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;38 Rue Bobillot;113;14.0;1040;38;;RUE;BOBILLOT;1040-38;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.351295265351754, 48.826856647836614]}";48.8268566478,2.35129526535
135.0;EDP;2;;rue Rollin;75.0;75005;Applique;1.0;Non;;Oui;Non;;;;rue Rollin;105;2.0;8329;1;;RUE;ROLLIN;8329-1;numnr;5.0;17.0;1;"{""type"": ""Point"", ""coordinates"": [2.352067100182962, 48.84453201833472]}";48.8445320183,2.35206710018
40.0;DVD;2/106;;109 Boulevard Sébastopol;75.0;75002;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;109 Boulevard Sebastopol;102;14.0;8894;109;;BD;SEBASTOPOL;8894-109;;2.0;8.0;1;"{""type"": ""Point"", ""coordinates"": [2.35273741627817, 48.86700283856534]}";48.8670028386,2.35273741628
1182.0;DDEEES;;Marché Barbès;98 boulevard de la Chapelle;75.0;75018;Borne marché;1.0;Non;Non;;;;;;98 boulevard de la Chapelle;118;13.0;1765;98;;BD;CHAPELLE;1765-98;;18.0;71.0;0;"{""type"": ""Point"", ""coordinates"": [2.352809973836693, 48.88417639908742]}";48.8841763991,2.35280997384
368.0;DVD;10/110;;1 rue de Metz;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 rue de Metz;110;14.0;6300;1;;RUE;METZ;6300-1;;10.0;38.0;1;"{""type"": ""Point"", ""coordinates"": [2.354612848505412, 48.870826087205664]}";48.8708260872,2.35461284851
715.0;DVD;13/120;;46 Avenue d'Italie;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;46 Avenue d Italie;113;14.0;4754;46;;AV;ITALIE;4754-46;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.356392883757882, 48.82819416064101]}";48.8281941606,2.35639288376
704.0;DVD;13/105;;122 Boulevard de l'Hôpital;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;122 Boulevard de l Hopital;113;14.0;4649;122;;BD;HOPITAL;4649-122;;13.0;49.0;1;"{""type"": ""Point"", ""coordinates"": [2.357671635569621, 48.83480463577723]}";48.8348046358,2.35767163557
357.0;DEVE;;Square Saint-Laurent;68 boulevard Magenta;75.0;75010;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;68 boulevard Magenta;110;7.0;5907;68;;BD;MAGENTA;5907-68;;10.0;39.0;1;"{""type"": ""Point"", ""coordinates"": [2.35807861043605, 48.87440695619012]}";48.8744069562,2.35807861044
610.0;DEVE;;Square Robert-Bajac;2 avenue de la Porte d'Italie;75.0;75013;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;2 avenue de la Porte d Italie;113;4.0;7719;2;;AV;PORTE D ITALIE;7719-2;;13.0;51.0;1;"{""type"": ""Point"", ""coordinates"": [2.358813245831548, 48.818681012647914]}";48.8186810126,2.35881324583
701.0;DVD;13/165;;1 boulevard Saint-Marcel;75.0;75013;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 boulevard Saint Marcel;113;14.0;8690;1;;BD;SAINT MARCEL;8690-1;;13.0;49.0;1;"{""type"": ""Point"", ""coordinates"": [2.362355681605312, 48.839774023030074]}";48.839774023,2.36235568161
1128.0;DEVE;;Square Rosa Luxemburg;22 rue Pajol;75.0;75018;Borne-fontaine;3.0;Non;Non;Non;;Oui;Oui;;22 rue Pajol;118;4.0;7000;22;;RUE;PAJOL;7000-22;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.362585566390097, 48.887961876546775]}";48.8879618765,2.36258556639
1119.0;DEVE;;Square Paul-Robin;10 place Hébert;75.0;75018;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;10 place Hebert;118;4.0;4512;10;;PL;HEBERT;4512-10;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.363234514305173, 48.89357591258459]}";48.8935759126,2.36323451431
1206.0;DVD;18/155;;5 Rue d'Aubervilliers;75.0;75018;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;5 Rue d Aubervilliers;118;14.0;0517;5;;RUE;AUBERVILLIERS;0517-5;;18.0;72.0;1;"{""type"": ""Point"", ""coordinates"": [2.370079240958703, 48.899247276016105]}";48.899247276,2.37007924096
360.0;EDP;28;;Place Robert Desnos;75.0;75010;Wallace;1.0;Non;;Oui;Non;;;;pl Robert Desnos;110;11.0;8259;1;;PL;ROBERT DESNOS;8259-1;numnr;10.0;40.0;1;"{""type"": ""Point"", ""coordinates"": [2.368226789462927, 48.87770841626464]}";48.8777084163,2.36822678946
613.0;DEVE;;Square Héloïse et Abélard;22 rue Pierre-Gourdault;75.0;75013;Borne-fontaine;4.0;Non;Non;Non;Non;Oui;Oui;;22 rue Pierre Gourdault;113;4.0;7437;22;;RUE;PIERRE GOURDAULT;7437-22;;13.0;50.0;1;"{""type"": ""Point"", ""coordinates"": [2.369629033565031, 48.831186884387584]}";48.8311868844,2.36962903357
656.0;DEVE;97;Fontaine du Jardin Creux;22 rue Pierre Gourdault;75.0;75013;Fontaine ornementale;1.0;;;;;;;;22 rue Pierre Gourdault;113;12.0;7437;22;;RUE;PIERRE GOURDAULT;7437-22;;13.0;50.0;0;"{""type"": ""Point"", ""coordinates"": [2.37007326296263, 48.831498109916744]}";48.8314981099,2.37007326296
369.0;DVD;10/106;;1 Rue du buisson Saint Louis;75.0;75010;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;1 Rue du buisson Saint Louis;110;14.0;1379;1;;RUE;BUISSON SAINT LOUIS;1379-1;;10.0;40.0;1;"{""type"": ""Point"", ""coordinates"": [2.3751575320476, 48.87333363408462]}";48.8733336341,2.37515753205
624.0;DEVE;;Jardin James-Joyce;7 rue Georges Balanchine;75.0;75013;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;7 rue Georges Balanchine;113;4.0;4115;7;;RUE;GEORGE BALANCHINE;4115-7;;13.0;50.0;1;"{""type"": ""Point"", ""coordinates"": [2.373485613678049, 48.83602160285427]}";48.8360216029,2.37348561368
1238.0;DEVE;;Square Rébeval;Place Marcel Achard;75.0;75019;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;pl Marcel Achard;119;4.0;5996;1;;PL;MARCEL ACHARD;5996-1;numnr;19.0;76.0;1;"{""type"": ""Point"", ""coordinates"": [2.376051210934223, 48.87372815305018]}";48.8737281531,2.37605121093
579.0;DVD;12/138;;12 Boulevard de Bercy;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;12 Boulevard de Bercy;112;14.0;0877;12;;BD;BERCY;0877-12;;12.0;47.0;1;"{""type"": ""Point"", ""coordinates"": [2.378552705267489, 48.83957674816322]}";48.8395767482,2.37855270527
1302.0;DVD;19/121;;7 rue de Cambraï;75.0;75019;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;7 rue de Cambrai;119;14.0;1451;7;;RUE;CAMBRAI;1451-7;;19.0;74.0;1;"{""type"": ""Point"", ""coordinates"": [2.379006590910054, 48.89572060882067]}";48.8957206088,2.37900659091
1271.0;DDEEES;;Marché Place des Fêtes;25 rue des Fêtes;75.0;75019;Borne marché;1.0;Non;Non;;;;;;25 rue des Fetes;119;13.0;3628;25;;RUE;FETES;3628-25;;19.0;75.0;0;"{""type"": ""Point"", ""coordinates"": [2.39230731474312, 48.876896783744556]}";48.8768967837,2.39230731474
1260.0;DDEEES;;Marché Place des Fêtes;1 place des Fêtes;75.0;75019;Borne marché;1.0;Non;Non;;;;;;1 place des Fetes;119;13.0;3627;1;;PL;FETES;3627-1;;19.0;75.0;0;"{""type"": ""Point"", ""coordinates"": [2.392458940880351, 48.87736430425729]}";48.8773643043,2.39245894088
584.0;DVD;12/109;;183 Avenue Daumesnil;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;183 Avenue Daumesnil;112;14.0;2584;183;;AV;DAUMESNIL;2584-183;;12.0;46.0;1;"{""type"": ""Point"", ""coordinates"": [2.392256733284725, 48.840598982370835]}";48.8405989824,2.39225673328
1242.0;DEVE;;Jardin Hérold;11 Rue Francis-Ponge;75.0;75019;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;11 Rue Francis Ponge;119;7.0;3798;11;;RUE;FRANCIS PONGE;3798-11;;19.0;75.0;1;"{""type"": ""Point"", ""coordinates"": [2.394700206573892, 48.88258505295778]}";48.882585053,2.39470020657
581.0;DVD;12/108;;120 Avenue du Général Michel Bizot;75.0;75012;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;120 Avenue du General Michel Bizot;112;14.0;4075;120;;AV;GENERAL MICHEL BIZOT;4075-120;;12.0;45.0;1;"{""type"": ""Point"", ""coordinates"": [2.404775087508506, 48.840433488092984]}";48.8404334881,2.40477508751
499.0;EDP;8;;68 cours de Vincennes;75.0;75012;Borne-fontaine;1.0;Non;;Oui;Oui;;;;68 crs de Vincennes;112;4.0;9850;68;;CRS;VINCENNES;9850-68;;12.0;45.0;1;"{""type"": ""Point"", ""coordinates"": [2.404900704308993, 48.84744997288858]}";48.8474499729,2.40490070431
1241.0;DEVE;;Serge Gainsbourg (J.);10 Avenue de la Porte des Lilas;75.0;75019;Modèle spécifique;1.0;Non;Non;Non;;Oui;Oui;;10 Avenue de la Porte des Lilas;119;7.0;7697;10;;AV;PORTE DES LILAS;7697-10;;20.0;78.0;1;"{""type"": ""Point"", ""coordinates"": [2.40748967373591, 48.87873144031588]}";48.8787314403,2.40748967374
498.0;DEVE;;Square Colh;60 boulevard Soult;75.0;75012;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;60 boulevard Soult;112;4.0;9047;60;;BD;SOULT;9047-60;;12.0;45.0;1;"{""type"": ""Point"", ""coordinates"": [2.410012708474118, 48.8421779917894]}";48.8421779918,2.41001270847
1324.0;DEVE;;Square Louis-Lumière;42 rue Louis-Lumière;75.0;75020;Borne-fontaine;1.0;Non;Non;Non;Non;Oui;Oui;;42 rue Louis Lumiere;120;4.0;5797;42;;RUE;LOUIS LUMIERE;5797-42;;20.0;80.0;1;"{""type"": ""Point"", ""coordinates"": [2.411451706018617, 48.85996164723265]}";48.8599616472,2.41145170602
981.0;DEVE;;Square Alexandre et René Parodi;boulevard de l'Amiral Bruix;75.0;75016;Borne-fontaine;2.0;Non;Non;Non;Non;Oui;Oui;;bd de l Amiral Bruix;116;4.0;0279;1;;BD;AMIRAL BRUIX;0279-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.280997340131037, 48.876526203658194]}";48.8765262037,2.28099734013
126.0;DVD;4/105;;26 quai de l'Hôtel de Ville;75.0;75004;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;26 quai de l Hotel de Ville;104;14.0;4667;26;;QU;HOTEL DE VILLE;4667-26;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.356207279838881, 48.85414119986684]}";48.8541411999,2.35620727984
358.0;EDP;29;;Place Jacques Bonsergent;75.0;75010;Wallace;1.0;Non;;Oui;Non;;;;pl Jacques Bonsergent;110;11.0;4782;1;;PL;JACQUES BONSERGENT;4782-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.360853491150846, 48.87116635392255]}";48.8711663539,2.36085349115
313.0;DVD;8/122;;38 Boulevard Malesherbes;75.0;75008;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;38 Boulevard Malesherbes;108;14.0;5951;38;;BD;MALESHERBES;5951-38;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.318469381754554, 48.87637464589968]}";48.8763746459,2.31846938175
243.0;DEVE;;esplanade Habib Bourguiba;Quai d'Orsay;75.0;75007;Modèle spécifique;1.0;Non;Non;Non;Non;Oui;Oui;;qu d Orsay;107;7.0;6952;1;;QU;ORSAY;6952-1;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.305297907620861, 48.86271308585062]}";48.8627130859,2.30529790762
962.0;DVD;15/106;;Place de la République du Panama;75.0;75015;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl de la Republique du Panama;115;14.0;?;2;;#N/A;#N/A;?-2;prob;0.0;0.0;1;"{""type"": ""Point"", ""coordinates"": [2.308556959102462, 48.84620098831407]}";48.8462009883,2.3085569591
1042.0;DVD;16/126;;Place de la Porte d'Auteuil;75.0;75016;Sanisette;1.0;Non;Non;Oui;Non;Oui;Oui;;pl de la Porte d Auteuil;116;14.0;7644;1;;PL;PORTE D AUTEUIL;7644-1;numnr;16.0;61.0;1;"{""type"": ""Point"", ""coordinates"": [2.257458083582693, 48.848242796684154]}";48.8482427967,2.25745808358
1016.0;DDEEES;;Marché Point du Jour;19 rue Le Marois;75.0;75016;Borne marché;1.0;Non;Non;;;;;;19 rue Le Marois;116;13.0;5500;19;;RUE;LE MAROIS;5500-19;;16.0;61.0;0;"{""type"": ""Point"", ""coordinates"": [2.261587355627615, 48.83887593774577]}";48.8388759377,2.26158735563
878.0;DEVE;114;Coursier et buffet d’eau B;2 rue de la Montagne de la Fage;75.0;75015;Fontaine ornementale;1.0;;;;;;;;2 rue de la Montagne de la Fage;115;12.0;6455;2;;RUE;MONTAGNE DE LA FAGE;6455-2;;15.0;60.0;0;"{""type"": ""Point"", ""coordinates"": [2.273978863802501, 48.84151171282668]}";48.8415117128,2.2739788638
881.0;DEVE;117;Coursier et buffet d’eau E;2 rue de la Montagne de la Fage;75.0;75015;Fontaine ornementale;1.0;;;;;;;;2 rue de la Montagne de la Fage;115;12.0;6455;2;;RUE;MONTAGNE DE LA FAGE;6455-2;;15.0;60.0;0;"{""type"": ""Point"", ""coordinates"": [2.273978863802501, 48.84151171282668]}";48.8415117128,2.2739788638
