,X,Y,X_dms,Y-dms,primaryind,nummer,brunnenart,historisch,wasserart_,bezeichnun,qid
1165,8.529576274,47.40695013,"E8°31'46.47","N47°24'25.02",1166,585.3,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Nordheim,Q27230188
1166,8.528646892,47.40699701,"E8°31'43.12","N47°24'25.18",1167,585.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Nordheim,Q27230162
1167,8.528971175,47.40638491,"E8°31'44.29","N47°24'22.98",1168,585.4,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Nordheim,Q27230194
1168,8.524549069,47.34706206,"E8°31'28.37","N47°20'49.42",1169,527.1,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,,
1169,8.523874996,47.34409556,"E8°31'25.94","N47°20'38.74",1170,527.3,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,,Q27229831
1170,8.525412188,47.34506747,"E8°31'31.48","N47°20'42.24",1171,527.2,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,,Q27229832
1171,8.523849981,47.34558359,"E8°31'25.85","N47°20'44.10",1172,527.4,Brunnen in städtischer Liegenschaft,1938,Verteilnetz,,
1172,8.571435443,47.38248401,"E8°34'17.16","N47°22'56.94",1173,606.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Fluntern,Q27229842
1173,8.545060196,47.38932174,"E8°32'42.21","N47°23'21.55",1174,1252,Brunnen in städtischer Liegenschaft,2005,Verteilnetz,,
1174,8.550657765,47.36592837,"E8°33'2.367","N47°21'57.34",1175,1253,Brunnen in städtischer Liegenschaft,2005,Verteilnetz,Hohenbühlstrasse 15,
1175,8.539360696,47.36528365,"E8°32'21.69","N47°21'55.02",1176,1254,Brunnen in städtischer Liegenschaft,2003,Verteilnetz,Wasserkugel,Q27229692
1176,8.53529804,47.36966883,"E8°32'7.072","N47°22'10.80",1177,518,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Schanzengraben,
1177,8.501394314,47.40170052,"E8°30'5.019","N47°24'6.121",1178,641,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Bläsi,
1178,8.545604226,47.37807039,"E8°32'44.17","N47°22'41.05",1179,695,Brunnen in städtischer Liegenschaft,,Verteilnetz,Bürgerasyl,
1179,8.569256208,47.34927326,"E8°34'9.322","N47°20'57.38",1180,794,privater Brunnen,,Verteilnetz,Epileptische Anstalt,
1180,8.56286024,47.35608616,"E8°33'46.29","N47°21'21.91",1181,834,Brunnen mit eigener Versorgung,,Quellwasser,,
1181,8.548091403,47.37644256,"E8°32'53.12","N47°22'35.19",1182,919,privater Brunnen,,Verteilnetz,im Gebäude der ETH,
1182,8.56033535,47.37197654,"E8°33'37.20","N47°22'19.11",1183,922,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Bungertwies,
1183,8.537333249,47.41349316,"E8°32'14.39","N47°24'48.57",1184,1221,privater Brunnen,2002,Verteilnetz,,
1184,8.569133891,47.36757765,"E8°34'8.882","N47°22'3.279",1185,820,Brunnen mit eigener Versorgung,,Quellwasser,,
1185,8.585568995,47.35842382,"E8°35'8.048","N47°21'30.32",1186,924,privater Brunnen,,Verteilnetz,,
1186,8.527864098,47.36495114,"E8°31'40.31","N47°21'53.82",1187,937,privater Brunnen,,Verteilnetz,Kantonsschule Freudenberg,
1187,8.470458159,47.38614718,"E8°28'13.64","N47°23'10.12",1188,880.1,Brunnen in städtischer Liegenschaft,1968,Verteilnetz,Friedhof Eichbühl,
1188,8.470578039,47.38384228,"E8°28'14.08","N47°23'1.832",1189,880.4,Brunnen in städtischer Liegenschaft,1968,Verteilnetz,Friedhof Eichbühl,
1189,8.473024458,47.38520283,"E8°28'22.88","N47°23'6.730",1190,880.2,Brunnen in städtischer Liegenschaft,1968,Verteilnetz,Friedhof Eichbühl,
1190,8.473382997,47.38342867,"E8°28'24.17","N47°23'0.343",1191,880.3,Brunnen in städtischer Liegenschaft,1968,Verteilnetz,Friedhof Eichbühl,
1191,8.475823334,47.38274059,"E8°28'32.96","N47°22'57.86",1192,629,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Altstetten,
1192,8.555348229,47.40653239,"E8°33'19.25","N47°24'23.51",1193,677,Brunnen in städtischer Liegenschaft,1957,Verteilnetz,Schulhaus Apfelbaum,
1193,8.581867591,47.35076259,"E8°34'54.72","N47°21'2.745",1194,616.1,Brunnen in städtischer Liegenschaft,1935,Verteilnetz,Friedhof Enzenbühl,
1194,8.581449976,47.34920666,"E8°34'53.21","N47°20'57.14",1195,616.3,Brunnen in städtischer Liegenschaft,1935,Verteilnetz,Friedhof Enzenbühl,
1195,8.582558408,47.34955642,"E8°34'57.21","N47°20'58.40",1196,616.2,Brunnen in städtischer Liegenschaft,1935,Verteilnetz,Friedhof Enzenbühl,
1196,8.531352298,47.42210951,"E8°31'52.86","N47°25'19.59",1197,718,Brunnen des Verschönerungsvereins,1965,Verteilnetz,hinter Friedhof Schwandenholz,
1197,8.532826847,47.42171467,"E8°31'58.17","N47°25'18.17",1198,656.6,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Seebach,
1198,8.534117771,47.42275061,"E8°32'2.823","N47°25'21.90",1199,656.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Seebach,
1199,8.533991644,47.42298366,"E8°32'2.369","N47°25'22.74",1200,656.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Seebach,
1200,8.534855136,47.42289743,"E8°32'5.478","N47°25'22.43",1201,656.3,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Seebach,
1201,8.534753714,47.42257341,"E8°32'5.113","N47°25'21.26",1202,656.4,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Seebach,
1202,8.536356749,47.42154404,"E8°32'10.88","N47°25'17.55",1203,656.5,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Seebach,
1203,8.492500444,47.4096667,"E8°29'33.00","N47°24'34.80",1204,643,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Hönggerberg,Q27230197
1204,8.481098183,47.37935822,"E8°28'51.95","N47°22'45.68",1205,628,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Albisrieden,
1205,8.509568668,47.42362018,"E8°30'34.44","N47°25'25.03",1206,671.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Affoltern,
1206,8.510624871,47.42334982,"E8°30'38.24","N47°25'24.05",1207,671.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Friedhof Affoltern,
1207,8.528461909,47.41032451,"E8°31'42.46","N47°24'37.16",1208,675.2,Brunnen in städtischer Liegenschaft,1954,Verteilnetz,Schulhaus Kügeliloo,
1208,8.505964276,47.38342492,"E8°30'21.47","N47°23'0.329",1209,226,öffentlicher Brunnen,1909,Quellwasser,beim Sportplatz Letzigrund,
1209,8.531695199,47.36414659,"E8°31'54.10","N47°21'50.92",1210,1255,öffentlicher Brunnen,2006,Quellwasser,,Q27230033
1210,8.552835682,47.41453209,"E8°33'10.20","N47°24'52.31",1211,6085,Notwasserbrunnen,2006,Quellwasser,,
1211,8.559437257,47.36165374,"E8°33'33.97","N47°21'41.95",1212,618,Brunnen in städtischer Liegenschaft,1957,Quellwasser,Schulhaus Neumünsterstrasse,
1212,8.52606391,47.37569679,"E8°31'33.83","N47°22'32.50",1213,1161,Brunnen in städtischer Liegenschaft,1991,Verteilnetz,Schulhaus-Pausenplatz,Q27229789
1213,8.522640724,47.35940588,"E8°31'21.50","N47°21'33.86",1214,1257,öffentlicher Brunnen,2006,Verteilnetz,,
1214,8.498126619,47.39639227,"E8°29'53.25","N47°23'47.01",1215,1256,öffentlicher Brunnen,2007,Verteilnetz,Wasserspielplatz,
1215,8.491713613,47.36933387,"E8°29'30.16","N47°22'9.601",1216,1258,öffentlicher Brunnen,2007,Quellwasser,,
1216,8.556025324,47.3695531,"E8°33'21.69","N47°22'10.39",1217,1259,öffentlicher Brunnen,2007,Quellwasser,Gemeindeplatz Hottingen,
1217,8.537347037,47.36047967,"E8°32'14.44","N47°21'37.72",1218,1261,öffentlicher Brunnen,1998,Verteilnetz,Aquaretum,
1218,8.512764616,47.33496768,"E8°30'45.95","N47°20'5.883",1219,1262,Brunnen des Verschönerungsvereins,2007,eigene Versorgung,Maneggweg,
1219,8.486841544,47.396055,"E8°29'12.62","N47°23'45.79",1220,1260,Brunnen in städtischer Liegenschaft,2007,Quellwasser,Überbauung Werdwies,
1220,8.527056755,47.37832074,"E8°31'37.40","N47°22'41.95",1221,219,öffentlicher Brunnen,2007,Verteilnetz,,
1221,8.55157579,47.35523066,"E8°33'5.672","N47°21'18.83",1222,1263,Brunnen in städtischer Liegenschaft,2007,Quellwasser,"Blatterwiese, beim Chinagarten",
1222,8.619102727,47.35559063,"E8°37'8.769","N47°21'20.12",1223,1264,Brunnen des Verschönerungsvereins,2008,Quellwasser,bei Waldhütte Höhe Abzweiger Egglenweg,
1223,8.555534983,47.41725726,"E8°33'19.92","N47°25'2.126",1224,1266,Brunnen in städtischer Liegenschaft,2008,Quellwasser,Wasserbecken Leutschenpark,
1224,8.555936943,47.41710364,"E8°33'21.37","N47°25'1.573",1225,1265,öffentlicher Brunnen,2008,Quellwasser,Trinkbrunnen Leutschenpark,
1225,8.544723132,47.36703162,"E8°32'41.00","N47°22'1.313",1226,58,öffentlicher Brunnen,1938,Quellwasser,kleiner Brunnen mit Möwe,Q27229958
1226,8.486718767,47.37689241,"E8°29'12.18","N47°22'36.81",1227,846,Brunnen in städtischer Liegenschaft,2008,Verteilnetz,,
1227,8.521026639,47.37438931,"E8°31'15.69","N47°22'27.80",1228,212,öffentlicher Brunnen,1927,Verteilnetz,,
1228,8.530654879,47.33847217,"E8°31'50.35","N47°20'18.49",1229,164,öffentlicher Brunnen,2009,Verteilnetz,,Q27229839
1229,8.55146012,47.42647115,"E8°33'5.256","N47°25'35.29",1230,674.2,Brunnen in städtischer Liegenschaft,,Verteilnetz,Schulhaus Kolbenacker,
1230,8.500824001,47.38005019,"E8°30'2.966","N47°22'48.18",1231,700.1,Brunnen in städtischer Liegenschaft,,Verteilnetz,Freibad Letzigraben,
1231,8.50090307,47.3799788,"E8°30'3.251","N47°22'47.92",1232,700.4,Brunnen in städtischer Liegenschaft,,Verteilnetz,Freibad Letzigraben,
1232,8.508891281,47.3819498,"E8°30'32.00","N47°22'55.01",1233,6088,öffentlicher Brunnen,2011,Quellwasser,,
1233,8.547276651,47.41932877,"E8°32'50.19","N47°25'9.583",1234,6087,Notwasserbrunnen,2010,Quellwasser,,
1234,8.522313502,47.39040394,"E8°31'20.32","N47°23'25.45",1235,1276,öffentlicher Brunnen,2011,Quellwasser,Süd,
1235,8.512990633,47.38897338,"E8°30'46.76","N47°23'20.30",1236,1269,öffentlicher Brunnen,2010,Quellwasser,Gleisbogen,
1236,8.504820776,47.39551514,"E8°30'17.35","N47°23'43.85",1237,1268,Brunnen in städtischer Liegenschaft,2010,Verteilnetz,Schulhaus,
1237,8.524156958,47.35178668,"E8°31'26.96","N47°21'6.432",1238,1267,öffentlicher Brunnen,2010,Verteilnetz,Kopfweidenplatz,
1238,8.46427043,47.38819353,"E8°27'51.37","N47°23'17.49",1239,1270,öffentlicher Brunnen,2010,Quellwasser,,
1239,8.501633461,47.42312669,"E8°30'5.880","N47°25'23.25",1240,1283,privater Brunnen,2011,Verteilnetz,,
1240,8.508273306,47.41476569,"E8°30'29.78","N47°24'53.15",1241,982.2,privater Brunnen,,Verteilnetz,,
1241,8.506908453,47.41537298,"E8°30'24.87","N47°24'55.34",1242,982.1,privater Brunnen,,Verteilnetz,,
1242,8.558675575,47.4132159,"E8°33'31.23","N47°24'47.57",1243,1080,öffentlicher Brunnen,1983,Verteilnetz,Andreaspark,
1243,8.515882005,47.37933837,"E8°30'57.17","N47°22'45.61",1244,227,öffentlicher Brunnen,,Quellwasser,Obelisk,
1244,8.546729492,47.37139139,"E8°32'48.22","N47°22'17.00",1245,743,privater Brunnen,,Quellwasser,,
1245,8.504948556,47.42220392,"E8°30'17.81","N47°25'19.93",1246,1277,öffentlicher Brunnen,2012,Verteilnetz,,
1246,8.513740821,47.38135761,"E8°30'49.46","N47°22'52.88",1247,1274,öffentlicher Brunnen,2011,Verteilnetz,Kirche Felix und Regula,
1247,8.550453839,47.42246288,"E8°33'1.633","N47°25'20.86",1248,1013,öffentlicher Brunnen,1977,Verteilnetz,Granitbrunnen mit Hund,
1248,8.522710537,47.39090819,"E8°31'21.75","N47°23'27.26",1249,1275,öffentlicher Brunnen,2011,Verteilnetz,Nord,
1249,8.486008075,47.38748747,"E8°29'9.629","N47°23'14.95",1250,1271,öffentlicher Brunnen,2011,Verteilnetz,Wasserspiel,
1250,8.537251742,47.4200334,"E8°32'14.10","N47°25'12.12",1251,1280,privater Brunnen,2012,Verteilnetz,Siedlung Staudenbühl,
1251,8.522143798,47.36264236,"E8°31'19.71","N47°21'45.51",1252,184,öffentlicher Brunnen,2012,Verteilnetz,,
1252,8.532709303,47.40027626,"E8°31'57.75","N47°24'0.994",1253,1273,privater Brunnen,2011,Quellwasser,Wohnsiedlung Guggach,
1253,8.480366279,47.38729073,"E8°28'49.31","N47°23'14.24",1254,1272,privater Brunnen,2010,Verteilnetz,,
1254,8.490691117,47.39226613,"E8°29'26.48","N47°23'32.15",1255,1279,öffentlicher Brunnen,2012,Verteilnetz,,
1255,8.490337807,47.39245293,"E8°29'25.21","N47°23'32.83",1256,1278,öffentlicher Brunnen,2012,Verteilnetz,,
1256,8.55057666,47.41085843,"E8°33'2.075","N47°24'39.09",1257,1209,öffentlicher Brunnen,2012,Verteilnetz,,
1257,8.524053445,47.35554949,"E8°31'26.59","N47°21'19.97",1258,1281,öffentlicher Brunnen,2013,Verteilnetz,,
1258,8.575042507,47.40143687,"E8°34'30.15","N47°24'5.172",1259,683.2,Brunnen in städtischer Liegenschaft,2014,Verteilnetz,Friedhof Schwamendingen,
1259,8.545872878,47.36630481,"E8°32'45.14","N47°21'58.69",1260,1284,öffentlicher Brunnen,2014,Verteilnetz,,
1260,8.589088087,47.40317293,"E8°35'20.71","N47°24'11.42",1261,1282,öffentlicher Brunnen,2014,Verteilnetz,,
1261,8.545806464,47.36562127,"E8°32'44.90","N47°21'56.23",1262,1285,öffentlicher Brunnen,2014,Quellwasser,,
1262,8.536592107,47.39248294,"E8°32'11.73","N47°23'32.93",1263,1286,Brunnen in städtischer Liegenschaft,2014,Verteilnetz,,
1263,8.602832818,47.35940338,"E8°36'10.19","N47°21'33.85",1264,1287,Brunnen des Verschönerungsvereins,2014,Verteilnetz,,
1264,8.509875883,47.33700381,"E8°30'35.55","N47°20'13.21",1265,733,privater Brunnen,,eigene Versorgung,,
1265,8.571930222,47.35822093,"E8°34'18.94","N47°21'29.59",1266,389,öffentlicher Brunnen,2015,Quellwasser,,
1266,8.49735279,47.36622778,"E8°29'50.47","N47°21'58.41",1267,1288,Brunnen in städtischer Liegenschaft,2016,Quellwasser,,
1267,8.51269286,47.38819648,"E8°30'45.69","N47°23'17.50",1268,1290,Brunnen in städtischer Liegenschaft,2015,Quellwasser,,
1268,8.512326555,47.38725659,"E8°30'44.37","N47°23'14.12",1269,1289,öffentlicher Brunnen,2015,Verteilnetz,,
1269,8.559820526,47.41386583,"E8°33'35.35","N47°24'49.91",1270,1293,privater Brunnen,2015,Verteilnetz,,
1270,8.538764807,47.3732063,"E8°32'19.55","N47°22'23.54",1271,759.2,privater Brunnen,,Quellwasser,,
1271,8.540596346,47.37008307,"E8°32'26.14","N47°22'12.29",1272,1292,öffentlicher Brunnen,2016,Quellwasser,,
1272,8.540647141,47.3700759,"E8°32'26.32","N47°22'12.27",1273,1291,Brunnen in städtischer Liegenschaft,2016,Quellwasser,,
1273,8.479165574,47.40663895,"E8°28'44.99","N47°24'23.90",1274,1294,privater Brunnen,2016,Verteilnetz,,
1274,8.490960185,47.40418503,"E8°29'27.45","N47°24'15.06",1275,6089,Notwasserbrunnen,2016,Quellwasser,,
1275,8.539207688,47.36973128,"E8°32'21.14","N47°22'11.03",1276,1296,öffentlicher Brunnen,2016,Verteilnetz,,
1276,8.543555924,47.41230942,"E8°32'36.80","N47°24'44.31",1277,1295,öffentlicher Brunnen,2016,Verteilnetz,,
1277,8.519513452,47.33735325,"E8°31'10.24","N47°20'14.47",1278,1297,öffentlicher Brunnen,2017,Verteilnetz,,
1278,8.529641779,47.37368844,"E8°31'46.71","N47°22'25.27",1279,1063,öffentlicher Brunnen,1982,Quellwasser,Haltestelle Stauffacher,
1279,8.572049842,47.41373167,"E8°34'19.37","N47°24'49.43",1280,499,öffentlicher Brunnen,1941,Quellwasser,,
1280,8.51877786,47.36267642,"E8°31'7.600","N47°21'45.63",1281,202,öffentlicher Brunnen,1937,Verteilnetz,Wartehalle Binz SZU,
1281,8.560822776,47.36199071,"E8°33'38.96","N47°21'43.16",1282,346,öffentlicher Brunnen,1932,Quellwasser,,Q27230028
1282,8.471610499,47.38790775,"E8°28'17.79","N47°23'16.46",1283,6004,Notwasserbrunnen,1976,Quellwasser,,
